access_date,Event_context,Component,Event_name,Description,Origin,matrik,KOD KURSUS
9/10/2021,Category: FAKULTI SAINS KOMPUTER DAN TEKNOLOGI MAKLUMAT,System,Category viewed,The user with id '36451' viewed the course category with id '16'.,web,,SSE3151
9/10/2021,Category: FAKULTI SAINS KOMPUTER DAN TEKNOLOGI MAKLUMAT,System,Category viewed,The user with id '36451' viewed the course category with id '16'.,web,,SKM4212
9/10/2021,Category: FAKULTI SAINS KOMPUTER DAN TEKNOLOGI MAKLUMAT,System,Category viewed,The user with id '36451' viewed the course category with id '16'.,web,,SSK4602
9/10/2021,Category: FAKULTI SAINS KOMPUTER DAN TEKNOLOGI MAKLUMAT,System,Category viewed,The user with id '36451' viewed the course category with id '16'.,web,,SSK4505
9/10/2021,Category: FAKULTI SAINS KOMPUTER DAN TEKNOLOGI MAKLUMAT,System,Category viewed,The user with id '36451' viewed the course category with id '16'.,web,,SSK4407
9/10/2021,Category: FAKULTI SAINS KOMPUTER DAN TEKNOLOGI MAKLUMAT,System,Category viewed,The user with id '36451' viewed the course category with id '16'.,web,,SSK3313
9/10/2021,Category: FAKULTI SAINS KOMPUTER DAN TEKNOLOGI MAKLUMAT,System,Category viewed,The user with id '36451' viewed the course category with id '16'.,web,,SIM4207
9/10/2021,Category: FAKULTI SAINS KOMPUTER DAN TEKNOLOGI MAKLUMAT,System,Category viewed,The user with id '36451' viewed the course category with id '16'.,web,,SSK4505
9/10/2021,Category: FAKULTI SAINS KOMPUTER DAN TEKNOLOGI MAKLUMAT,System,Category viewed,The user with id '36451' viewed the course category with id '16'.,web,,SSE4301
9/10/2021,Category: FAKULTI SAINS KOMPUTER DAN TEKNOLOGI MAKLUMAT,System,Category viewed,The user with id '36451' viewed the course category with id '16'.,web,,SKR3308
9/10/2021,Category: FAKULTI SAINS KOMPUTER DAN TEKNOLOGI MAKLUMAT,System,Category viewed,The user with id '36451' viewed the course category with id '16'.,web,,SKM4212
9/10/2021,Category: FAKULTI SAINS KOMPUTER DAN TEKNOLOGI MAKLUMAT,System,Category viewed,The user with id '36451' viewed the course category with id '16'.,web,,SSE3305
9/10/2021,Category: FAKULTI SAINS KOMPUTER DAN TEKNOLOGI MAKLUMAT,System,Category viewed,The user with id '36451' viewed the course category with id '16'.,web,,SSK3003
9/10/2021,Category: FAKULTI SAINS KOMPUTER DAN TEKNOLOGI MAKLUMAT,System,Category viewed,The user with id '36451' viewed the course category with id '16'.,web,,SKR3307
9/10/2021,Category: FAKULTI SAINS KOMPUTER DAN TEKNOLOGI MAKLUMAT,System,Category viewed,The user with id '36451' viewed the course category with id '16'.,web,,SSK3003
9/10/2021,Category: FAKULTI SAINS KOMPUTER DAN TEKNOLOGI MAKLUMAT,System,Category viewed,The user with id '36451' viewed the course category with id '16'.,web,,SKR3307
9/10/2021,Category: FAKULTI SAINS KOMPUTER DAN TEKNOLOGI MAKLUMAT,System,Category viewed,The user with id '36451' viewed the course category with id '16'.,web,,SSK3118
9/10/2021,Category: FAKULTI SAINS KOMPUTER DAN TEKNOLOGI MAKLUMAT,System,Category viewed,The user with id '36451' viewed the course category with id '16'.,web,,SSE4351
9/10/2021,Category: FAKULTI SAINS KOMPUTER DAN TEKNOLOGI MAKLUMAT,System,Category viewed,The user with id '36451' viewed the course category with id '16'.,web,,SIM3251
9/10/2021,Category: FAKULTI SAINS KOMPUTER DAN TEKNOLOGI MAKLUMAT,System,Category viewed,The user with id '36451' viewed the course category with id '16'.,web,,SKR4301
9/10/2021,Category: FAKULTI SAINS KOMPUTER DAN TEKNOLOGI MAKLUMAT,System,Category viewed,The user with id '36451' viewed the course category with id '16'.,web,,SSK3118
9/10/2021,Category: FAKULTI SAINS KOMPUTER DAN TEKNOLOGI MAKLUMAT,System,Category viewed,The user with id '36451' viewed the course category with id '16'.,web,,SKM4201
9/10/2021,Category: FAKULTI SAINS KOMPUTER DAN TEKNOLOGI MAKLUMAT,System,Category viewed,The user with id '36451' viewed the course category with id '16'.,web,,SSE4351
9/10/2021,Category: FAKULTI SAINS KOMPUTER DAN TEKNOLOGI MAKLUMAT,System,Category viewed,The user with id '36451' viewed the course category with id '16'.,web,,SKM4310
9/10/2021,Category: FAKULTI SAINS KOMPUTER DAN TEKNOLOGI MAKLUMAT,System,Category viewed,The user with id '36451' viewed the course category with id '16'.,web,,SSK3100
9/10/2021,Category: FAKULTI SAINS KOMPUTER DAN TEKNOLOGI MAKLUMAT,System,Category viewed,The user with id '36451' viewed the course category with id '16'.,web,,SSE3151
9/10/2021,Category: FAKULTI SAINS KOMPUTER DAN TEKNOLOGI MAKLUMAT,System,Category viewed,The user with id '36451' viewed the course category with id '16'.,web,,SSE3150
9/10/2021,Category: FAKULTI SAINS KOMPUTER DAN TEKNOLOGI MAKLUMAT,System,Category viewed,The user with id '36451' viewed the course category with id '16'.,web,,SSE3150
9/10/2021,Category: FAKULTI SAINS KOMPUTER DAN TEKNOLOGI MAKLUMAT,System,Category viewed,The user with id '36451' viewed the course category with id '16'.,web,,SKR4202
9/10/2021,Category: FAKULTI SAINS KOMPUTER DAN TEKNOLOGI MAKLUMAT,System,Category viewed,The user with id '36451' viewed the course category with id '16'.,web,,SSK3101
9/10/2021,Category: FAKULTI SAINS KOMPUTER DAN TEKNOLOGI MAKLUMAT,System,Category viewed,The user with id '36451' viewed the course category with id '16'.,web,,SSE4356
9/10/2021,Category: FAKULTI SAINS KOMPUTER DAN TEKNOLOGI MAKLUMAT,System,Category viewed,The user with id '36451' viewed the course category with id '16'.,web,,SSK4617
9/10/2021,Category: FAKULTI SAINS KOMPUTER DAN TEKNOLOGI MAKLUMAT,System,Category viewed,The user with id '36451' viewed the course category with id '16'.,web,,SSK3408
9/10/2021,Category: FAKULTI SAINS KOMPUTER DAN TEKNOLOGI MAKLUMAT,System,Category viewed,The user with id '36451' viewed the course category with id '16'.,web,,SSK3101
9/10/2021,Category: FAKULTI SAINS KOMPUTER DAN TEKNOLOGI MAKLUMAT,System,Category viewed,The user with id '36451' viewed the course category with id '16'.,web,,SSE3151
9/10/2021,Category: FAKULTI SAINS KOMPUTER DAN TEKNOLOGI MAKLUMAT,System,Category viewed,The user with id '36451' viewed the course category with id '16'.,web,,SKR3307
9/10/2021,Category: FAKULTI SAINS KOMPUTER DAN TEKNOLOGI MAKLUMAT,System,Category viewed,The user with id '36451' viewed the course category with id '16'.,web,,SSK4407
9/10/2021,Category: FAKULTI SAINS KOMPUTER DAN TEKNOLOGI MAKLUMAT,System,Category viewed,The user with id '36451' viewed the course category with id '16'.,web,,SSK4507
9/10/2021,Category: FAKULTI SAINS KOMPUTER DAN TEKNOLOGI MAKLUMAT,System,Category viewed,The user with id '36451' viewed the course category with id '16'.,web,,SSK4507
9/10/2021,Category: FAKULTI SAINS KOMPUTER DAN TEKNOLOGI MAKLUMAT,System,Category viewed,The user with id '36451' viewed the course category with id '16'.,web,,SKM4212
9/10/2021,Category: FAKULTI SAINS KOMPUTER DAN TEKNOLOGI MAKLUMAT,System,Category viewed,The user with id '36451' viewed the course category with id '16'.,web,,SIM3251
9/10/2021,Category: FAKULTI SAINS KOMPUTER DAN TEKNOLOGI MAKLUMAT,System,Category viewed,The user with id '36451' viewed the course category with id '16'.,web,,SSK3313
9/10/2021,Category: FAKULTI SAINS KOMPUTER DAN TEKNOLOGI MAKLUMAT,System,Category viewed,The user with id '36451' viewed the course category with id '16'.,web,,SSK3313
9/10/2021,Category: FAKULTI SAINS KOMPUTER DAN TEKNOLOGI MAKLUMAT,System,Category viewed,The user with id '36451' viewed the course category with id '16'.,web,,SSE3305
9/10/2021,Category: FAKULTI SAINS KOMPUTER DAN TEKNOLOGI MAKLUMAT,System,Category viewed,The user with id '36451' viewed the course category with id '16'.,web,,SKM4212
9/10/2021,Category: FAKULTI SAINS KOMPUTER DAN TEKNOLOGI MAKLUMAT,System,Category viewed,The user with id '36451' viewed the course category with id '16'.,web,,SKM4212
9/10/2021,Category: FAKULTI SAINS KOMPUTER DAN TEKNOLOGI MAKLUMAT,System,Category viewed,The user with id '36451' viewed the course category with id '16'.,web,,SSK3101
9/10/2021,Category: FAKULTI SAINS KOMPUTER DAN TEKNOLOGI MAKLUMAT,System,Category viewed,The user with id '36451' viewed the course category with id '16'.,web,,SSK4617
9/10/2021,Category: FAKULTI SAINS KOMPUTER DAN TEKNOLOGI MAKLUMAT,System,Category viewed,The user with id '36451' viewed the course category with id '16'.,web,,SKM4310
9/10/2021,Category: FAKULTI SAINS KOMPUTER DAN TEKNOLOGI MAKLUMAT,System,Category viewed,The user with id '36451' viewed the course category with id '16'.,web,,SSK3118
9/10/2021,Category: FAKULTI SAINS KOMPUTER DAN TEKNOLOGI MAKLUMAT,System,Category viewed,The user with id '36451' viewed the course category with id '16'.,web,,SSE3150
9/10/2021,Category: FAKULTI SAINS KOMPUTER DAN TEKNOLOGI MAKLUMAT,System,Category viewed,The user with id '36451' viewed the course category with id '16'.,web,,SKR3504
9/10/2021,Category: FAKULTI SAINS KOMPUTER DAN TEKNOLOGI MAKLUMAT,System,Category viewed,The user with id '36451' viewed the course category with id '16'.,web,,SSK4505
9/10/2021,Category: FAKULTI SAINS KOMPUTER DAN TEKNOLOGI MAKLUMAT,System,Category viewed,The user with id '36451' viewed the course category with id '16'.,web,,SSK3408
9/10/2021,Category: FAKULTI SAINS KOMPUTER DAN TEKNOLOGI MAKLUMAT,System,Category viewed,The user with id '36451' viewed the course category with id '16'.,web,,SKM3203
9/10/2021,Category: FAKULTI SAINS KOMPUTER DAN TEKNOLOGI MAKLUMAT,System,Category viewed,The user with id '36451' viewed the course category with id '16'.,web,,SSK4602
9/10/2021,Category: FAKULTI SAINS KOMPUTER DAN TEKNOLOGI MAKLUMAT,System,Category viewed,The user with id '36451' viewed the course category with id '16'.,web,,SKR3504
9/10/2021,Category: FAKULTI SAINS KOMPUTER DAN TEKNOLOGI MAKLUMAT,System,Category viewed,The user with id '36451' viewed the course category with id '16'.,web,,SKR3504
9/10/2021,Category: FAKULTI SAINS KOMPUTER DAN TEKNOLOGI MAKLUMAT,System,Category viewed,The user with id '36451' viewed the course category with id '16'.,web,,SSE4306
9/10/2021,Category: FAKULTI SAINS KOMPUTER DAN TEKNOLOGI MAKLUMAT,System,Category viewed,The user with id '36451' viewed the course category with id '16'.,web,,SKR3504
9/10/2021,Category: FAKULTI SAINS KOMPUTER DAN TEKNOLOGI MAKLUMAT,System,Category viewed,The user with id '36451' viewed the course category with id '16'.,web,,SSK3118
9/10/2021,Category: FAKULTI SAINS KOMPUTER DAN TEKNOLOGI MAKLUMAT,System,Category viewed,The user with id '36451' viewed the course category with id '16'.,web,,SSE4356
9/10/2021,Category: FAKULTI SAINS KOMPUTER DAN TEKNOLOGI MAKLUMAT,System,Category viewed,The user with id '36451' viewed the course category with id '16'.,web,,SKR4301
9/10/2021,Category: FAKULTI SAINS KOMPUTER DAN TEKNOLOGI MAKLUMAT,System,Category viewed,The user with id '36451' viewed the course category with id '16'.,web,,SSE3305
9/10/2021,Category: FAKULTI SAINS KOMPUTER DAN TEKNOLOGI MAKLUMAT,System,Category viewed,The user with id '36451' viewed the course category with id '16'.,web,,SSK4602
9/10/2021,Category: FAKULTI SAINS KOMPUTER DAN TEKNOLOGI MAKLUMAT,System,Category viewed,The user with id '36451' viewed the course category with id '16'.,web,,SKR3201
9/10/2021,Category: FAKULTI SAINS KOMPUTER DAN TEKNOLOGI MAKLUMAT,System,Category viewed,The user with id '36451' viewed the course category with id '16'.,web,,SSE3305
9/10/2021,Category: FAKULTI SAINS KOMPUTER DAN TEKNOLOGI MAKLUMAT,System,Category viewed,The user with id '36451' viewed the course category with id '16'.,web,,SKR3305
9/10/2021,Category: FAKULTI SAINS KOMPUTER DAN TEKNOLOGI MAKLUMAT,System,Category viewed,The user with id '36451' viewed the course category with id '16'.,web,,SSK4505
9/10/2021,Category: FAKULTI SAINS KOMPUTER DAN TEKNOLOGI MAKLUMAT,System,Category viewed,The user with id '36451' viewed the course category with id '16'.,web,,SSK3003
9/10/2021,Category: FAKULTI SAINS KOMPUTER DAN TEKNOLOGI MAKLUMAT,System,Category viewed,The user with id '36451' viewed the course category with id '16'.,web,,SSK4407
9/10/2021,Category: FAKULTI SAINS KOMPUTER DAN TEKNOLOGI MAKLUMAT,System,Category viewed,The user with id '36451' viewed the course category with id '16'.,web,,SKR3504
9/10/2021,Category: FAKULTI SAINS KOMPUTER DAN TEKNOLOGI MAKLUMAT,System,Category viewed,The user with id '36451' viewed the course category with id '16'.,web,,SSK4505
9/10/2021,Category: FAKULTI SAINS KOMPUTER DAN TEKNOLOGI MAKLUMAT,System,Category viewed,The user with id '36451' viewed the course category with id '16'.,web,,SKM3203
9/10/2021,Category: FAKULTI SAINS KOMPUTER DAN TEKNOLOGI MAKLUMAT,System,Category viewed,The user with id '36451' viewed the course category with id '16'.,web,,SKR4202
9/10/2021,Category: FAKULTI SAINS KOMPUTER DAN TEKNOLOGI MAKLUMAT,System,Category viewed,The user with id '36451' viewed the course category with id '16'.,web,,SSK3101
9/10/2021,Category: FAKULTI SAINS KOMPUTER DAN TEKNOLOGI MAKLUMAT,System,Category viewed,The user with id '36451' viewed the course category with id '16'.,web,,SIM4208
9/10/2021,Category: FAKULTI SAINS KOMPUTER DAN TEKNOLOGI MAKLUMAT,System,Category viewed,The user with id '36451' viewed the course category with id '16'.,web,,SSK4617
9/10/2021,Category: FAKULTI SAINS KOMPUTER DAN TEKNOLOGI MAKLUMAT,System,Category viewed,The user with id '36451' viewed the course category with id '16'.,web,,SSK3003
9/10/2021,Category: FAKULTI SAINS KOMPUTER DAN TEKNOLOGI MAKLUMAT,System,Category viewed,The user with id '36451' viewed the course category with id '16'.,web,,SSK3101
9/10/2021,Category: FAKULTI SAINS KOMPUTER DAN TEKNOLOGI MAKLUMAT,System,Category viewed,The user with id '36451' viewed the course category with id '16'.,web,,SSE4301
9/10/2021,Category: FAKULTI SAINS KOMPUTER DAN TEKNOLOGI MAKLUMAT,System,Category viewed,The user with id '36451' viewed the course category with id '16'.,web,,SKR3504
9/10/2021,Category: FAKULTI SAINS KOMPUTER DAN TEKNOLOGI MAKLUMAT,System,Category viewed,The user with id '36451' viewed the course category with id '16'.,web,,SSK3003
9/10/2021,Category: FAKULTI SAINS KOMPUTER DAN TEKNOLOGI MAKLUMAT,System,Category viewed,The user with id '36451' viewed the course category with id '16'.,web,,SSK3313
9/10/2021,Category: FAKULTI SAINS KOMPUTER DAN TEKNOLOGI MAKLUMAT,System,Category viewed,The user with id '36451' viewed the course category with id '16'.,web,,SKR3306
9/10/2021,Category: FAKULTI SAINS KOMPUTER DAN TEKNOLOGI MAKLUMAT,System,Category viewed,The user with id '36451' viewed the course category with id '16'.,web,,SKR3305
9/10/2021,Category: FAKULTI SAINS KOMPUTER DAN TEKNOLOGI MAKLUMAT,System,Category viewed,The user with id '36451' viewed the course category with id '16'.,web,,SSK3118
9/10/2021,Category: FAKULTI SAINS KOMPUTER DAN TEKNOLOGI MAKLUMAT,System,Category viewed,The user with id '36451' viewed the course category with id '16'.,web,,SSE4306
9/10/2021,Category: FAKULTI SAINS KOMPUTER DAN TEKNOLOGI MAKLUMAT,System,Category viewed,The user with id '36451' viewed the course category with id '16'.,web,,SSK4407
9/10/2021,Category: FAKULTI SAINS KOMPUTER DAN TEKNOLOGI MAKLUMAT,System,Category viewed,The user with id '36451' viewed the course category with id '16'.,web,,SSE3150
9/10/2021,Category: FAKULTI SAINS KOMPUTER DAN TEKNOLOGI MAKLUMAT,System,Category viewed,The user with id '36451' viewed the course category with id '16'.,web,,SKR3504
9/10/2021,Category: FAKULTI SAINS KOMPUTER DAN TEKNOLOGI MAKLUMAT,System,Category viewed,The user with id '36451' viewed the course category with id '16'.,web,,SKM3203
9/10/2021,Category: FAKULTI SAINS KOMPUTER DAN TEKNOLOGI MAKLUMAT,System,Category viewed,The user with id '36451' viewed the course category with id '16'.,web,,SSE4351
9/10/2021,Category: FAKULTI SAINS KOMPUTER DAN TEKNOLOGI MAKLUMAT,System,Category viewed,The user with id '36451' viewed the course category with id '16'.,web,,SIM4208
9/10/2021,Category: FAKULTI SAINS KOMPUTER DAN TEKNOLOGI MAKLUMAT,System,Category viewed,The user with id '36451' viewed the course category with id '16'.,web,,SSK3003
9/10/2021,Category: FAKULTI SAINS KOMPUTER DAN TEKNOLOGI MAKLUMAT,System,Category viewed,The user with id '36451' viewed the course category with id '16'.,web,,SKR4307
9/10/2021,Category: FAKULTI SAINS KOMPUTER DAN TEKNOLOGI MAKLUMAT,System,Category viewed,The user with id '36451' viewed the course category with id '16'.,web,,SSK3102
9/10/2021,Category: FAKULTI SAINS KOMPUTER DAN TEKNOLOGI MAKLUMAT,System,Category viewed,The user with id '36451' viewed the course category with id '16'.,web,,SSK3100
9/10/2021,Category: FAKULTI SAINS KOMPUTER DAN TEKNOLOGI MAKLUMAT,System,Category viewed,The user with id '36451' viewed the course category with id '16'.,web,,SSK3102
9/10/2021,Category: FAKULTI SAINS KOMPUTER DAN TEKNOLOGI MAKLUMAT,System,Category viewed,The user with id '36451' viewed the course category with id '16'.,web,,SKR4307
9/10/2021,Category: FAKULTI SAINS KOMPUTER DAN TEKNOLOGI MAKLUMAT,System,Category viewed,The user with id '36451' viewed the course category with id '16'.,web,,SSK3003
9/10/2021,Category: FAKULTI SAINS KOMPUTER DAN TEKNOLOGI MAKLUMAT,System,Category viewed,The user with id '36451' viewed the course category with id '16'.,web,,SSK4506
9/10/2021,Category: FAKULTI SAINS KOMPUTER DAN TEKNOLOGI MAKLUMAT,System,Category viewed,The user with id '36451' viewed the course category with id '16'.,web,,SKR3308
9/10/2021,Category: FAKULTI SAINS KOMPUTER DAN TEKNOLOGI MAKLUMAT,System,Category viewed,The user with id '36451' viewed the course category with id '16'.,web,,SSK3408
9/10/2021,Category: FAKULTI SAINS KOMPUTER DAN TEKNOLOGI MAKLUMAT,System,Category viewed,The user with id '36451' viewed the course category with id '16'.,web,,SSK3101
9/10/2021,Category: FAKULTI SAINS KOMPUTER DAN TEKNOLOGI MAKLUMAT,System,Category viewed,The user with id '36451' viewed the course category with id '16'.,web,,SKR3308
9/10/2021,Category: FAKULTI SAINS KOMPUTER DAN TEKNOLOGI MAKLUMAT,System,Category viewed,The user with id '36451' viewed the course category with id '16'.,web,,SSK3408
9/10/2021,Category: FAKULTI SAINS KOMPUTER DAN TEKNOLOGI MAKLUMAT,System,Category viewed,The user with id '36451' viewed the course category with id '16'.,web,,SKR3308
9/10/2021,Category: FAKULTI SAINS KOMPUTER DAN TEKNOLOGI MAKLUMAT,System,Category viewed,The user with id '36451' viewed the course category with id '16'.,web,,SSK4506
9/10/2021,Category: FAKULTI SAINS KOMPUTER DAN TEKNOLOGI MAKLUMAT,System,Category viewed,The user with id '36451' viewed the course category with id '16'.,web,,SSE4351
9/10/2021,Category: FAKULTI SAINS KOMPUTER DAN TEKNOLOGI MAKLUMAT,System,Category viewed,The user with id '36451' viewed the course category with id '16'.,web,,SKM4212
9/10/2021,Category: FAKULTI SAINS KOMPUTER DAN TEKNOLOGI MAKLUMAT,System,Category viewed,The user with id '36451' viewed the course category with id '16'.,web,,SSK3102
9/10/2021,Category: FAKULTI SAINS KOMPUTER DAN TEKNOLOGI MAKLUMAT,System,Category viewed,The user with id '36451' viewed the course category with id '16'.,web,,SKR3307
9/10/2021,Category: FAKULTI SAINS KOMPUTER DAN TEKNOLOGI MAKLUMAT,System,Category viewed,The user with id '36451' viewed the course category with id '16'.,web,,SKM3203
9/10/2021,Category: FAKULTI SAINS KOMPUTER DAN TEKNOLOGI MAKLUMAT,System,Category viewed,The user with id '36451' viewed the course category with id '16'.,web,,SSK3408
9/10/2021,Category: FAKULTI SAINS KOMPUTER DAN TEKNOLOGI MAKLUMAT,System,Category viewed,The user with id '36451' viewed the course category with id '16'.,web,,SKR3504
9/10/2021,Category: FAKULTI SAINS KOMPUTER DAN TEKNOLOGI MAKLUMAT,System,Category viewed,The user with id '36451' viewed the course category with id '16'.,web,,SSE4356
9/10/2021,Category: FAKULTI SAINS KOMPUTER DAN TEKNOLOGI MAKLUMAT,System,Category viewed,The user with id '36451' viewed the course category with id '16'.,web,,SSK4508
9/10/2021,Category: FAKULTI SAINS KOMPUTER DAN TEKNOLOGI MAKLUMAT,System,Category viewed,The user with id '36451' viewed the course category with id '16'.,web,,SSK4407
9/10/2021,Category: FAKULTI SAINS KOMPUTER DAN TEKNOLOGI MAKLUMAT,System,Category viewed,The user with id '36451' viewed the course category with id '16'.,web,,SSE4356
9/10/2021,Category: FAKULTI SAINS KOMPUTER DAN TEKNOLOGI MAKLUMAT,System,Category viewed,The user with id '36451' viewed the course category with id '16'.,web,,SSE4356
9/10/2021,Category: FAKULTI SAINS KOMPUTER DAN TEKNOLOGI MAKLUMAT,System,Category viewed,The user with id '36451' viewed the course category with id '16'.,web,,SSE3151
9/10/2021,Category: FAKULTI SAINS KOMPUTER DAN TEKNOLOGI MAKLUMAT,System,Category viewed,The user with id '36451' viewed the course category with id '16'.,web,,SKR3306
9/10/2021,Category: FAKULTI SAINS KOMPUTER DAN TEKNOLOGI MAKLUMAT,System,Category viewed,The user with id '36451' viewed the course category with id '16'.,web,,SKM3203
9/10/2021,Category: FAKULTI SAINS KOMPUTER DAN TEKNOLOGI MAKLUMAT,System,Category viewed,The user with id '36451' viewed the course category with id '16'.,web,,SSK3102
9/10/2021,Category: FAKULTI SAINS KOMPUTER DAN TEKNOLOGI MAKLUMAT,System,Category viewed,The user with id '36451' viewed the course category with id '16'.,web,,SSE4306
9/10/2021,Category: FAKULTI SAINS KOMPUTER DAN TEKNOLOGI MAKLUMAT,System,Category viewed,The user with id '36451' viewed the course category with id '16'.,web,,SSK4610
9/10/2021,Category: FAKULTI SAINS KOMPUTER DAN TEKNOLOGI MAKLUMAT,System,Category viewed,The user with id '36451' viewed the course category with id '16'.,web,,SKM4212
9/10/2021,Category: FAKULTI SAINS KOMPUTER DAN TEKNOLOGI MAKLUMAT,System,Category viewed,The user with id '36451' viewed the course category with id '16'.,web,,SKR3201
9/10/2021,Category: FAKULTI SAINS KOMPUTER DAN TEKNOLOGI MAKLUMAT,System,Category viewed,The user with id '36451' viewed the course category with id '16'.,web,,SKR3202
9/10/2021,Category: FAKULTI SAINS KOMPUTER DAN TEKNOLOGI MAKLUMAT,System,Category viewed,The user with id '36451' viewed the course category with id '16'.,web,,SIM4208
9/10/2021,Category: FAKULTI SAINS KOMPUTER DAN TEKNOLOGI MAKLUMAT,System,Category viewed,The user with id '36451' viewed the course category with id '16'.,web,,SKR4301
9/10/2021,Category: FAKULTI SAINS KOMPUTER DAN TEKNOLOGI MAKLUMAT,System,Category viewed,The user with id '36451' viewed the course category with id '16'.,web,,SKR3307
9/10/2021,Category: FAKULTI SAINS KOMPUTER DAN TEKNOLOGI MAKLUMAT,System,Category viewed,The user with id '36451' viewed the course category with id '16'.,web,,SSE3151
9/10/2021,Category: FAKULTI SAINS KOMPUTER DAN TEKNOLOGI MAKLUMAT,System,Category viewed,The user with id '36451' viewed the course category with id '16'.,web,,SSK4610
9/10/2021,Category: FAKULTI SAINS KOMPUTER DAN TEKNOLOGI MAKLUMAT,System,Category viewed,The user with id '36451' viewed the course category with id '16'.,web,,SKR3202
9/10/2021,Category: FAKULTI SAINS KOMPUTER DAN TEKNOLOGI MAKLUMAT,System,Category viewed,The user with id '36451' viewed the course category with id '16'.,web,,SSK3408
9/10/2021,Category: FAKULTI SAINS KOMPUTER DAN TEKNOLOGI MAKLUMAT,System,Category viewed,The user with id '36451' viewed the course category with id '16'.,web,,SSK3408
9/10/2021,Category: FAKULTI SAINS KOMPUTER DAN TEKNOLOGI MAKLUMAT,System,Category viewed,The user with id '36451' viewed the course category with id '16'.,web,,SKR3306
9/10/2021,Category: FAKULTI SAINS KOMPUTER DAN TEKNOLOGI MAKLUMAT,System,Category viewed,The user with id '36451' viewed the course category with id '16'.,web,,SKR3306
9/10/2021,Category: FAKULTI SAINS KOMPUTER DAN TEKNOLOGI MAKLUMAT,System,Category viewed,The user with id '36451' viewed the course category with id '16'.,web,,SSK4407
9/10/2021,Category: FAKULTI SAINS KOMPUTER DAN TEKNOLOGI MAKLUMAT,System,Category viewed,The user with id '36451' viewed the course category with id '16'.,web,,SSK4506
9/10/2021,Category: FAKULTI SAINS KOMPUTER DAN TEKNOLOGI MAKLUMAT,System,Category viewed,The user with id '36451' viewed the course category with id '16'.,web,,SSE4356
9/10/2021,Category: FAKULTI SAINS KOMPUTER DAN TEKNOLOGI MAKLUMAT,System,Category viewed,The user with id '36451' viewed the course category with id '16'.,web,,SKR3308
9/10/2021,Category: FAKULTI SAINS KOMPUTER DAN TEKNOLOGI MAKLUMAT,System,Category viewed,The user with id '36451' viewed the course category with id '16'.,web,,SSK4508
9/10/2021,Category: FAKULTI SAINS KOMPUTER DAN TEKNOLOGI MAKLUMAT,System,Category viewed,The user with id '36451' viewed the course category with id '16'.,web,,SSK3100
9/10/2021,Category: FAKULTI SAINS KOMPUTER DAN TEKNOLOGI MAKLUMAT,System,Category viewed,The user with id '36451' viewed the course category with id '16'.,web,,SSE4351
9/10/2021,Category: FAKULTI SAINS KOMPUTER DAN TEKNOLOGI MAKLUMAT,System,Category viewed,The user with id '36451' viewed the course category with id '16'.,web,,SSK4602
9/10/2021,Category: FAKULTI SAINS KOMPUTER DAN TEKNOLOGI MAKLUMAT,System,Category viewed,The user with id '36451' viewed the course category with id '16'.,web,,SSK4407
9/10/2021,Category: FAKULTI SAINS KOMPUTER DAN TEKNOLOGI MAKLUMAT,System,Category viewed,The user with id '36451' viewed the course category with id '16'.,web,,SSK4407
9/10/2021,Category: FAKULTI SAINS KOMPUTER DAN TEKNOLOGI MAKLUMAT,System,Category viewed,The user with id '36451' viewed the course category with id '16'.,web,,SSE4306
9/10/2021,Category: FAKULTI SAINS KOMPUTER DAN TEKNOLOGI MAKLUMAT,System,Category viewed,The user with id '36451' viewed the course category with id '16'.,web,,SKR4307
9/10/2021,Category: FAKULTI SAINS KOMPUTER DAN TEKNOLOGI MAKLUMAT,System,Category viewed,The user with id '36451' viewed the course category with id '16'.,web,,SKR3201
9/10/2021,Category: FAKULTI SAINS KOMPUTER DAN TEKNOLOGI MAKLUMAT,System,Category viewed,The user with id '36451' viewed the course category with id '16'.,web,,SKR3308
9/10/2021,Category: FAKULTI SAINS KOMPUTER DAN TEKNOLOGI MAKLUMAT,System,Category viewed,The user with id '36451' viewed the course category with id '16'.,web,,SKR4202
9/10/2021,Category: FAKULTI SAINS KOMPUTER DAN TEKNOLOGI MAKLUMAT,System,Category viewed,The user with id '36451' viewed the course category with id '16'.,web,,SKM4310
9/10/2021,Category: FAKULTI SAINS KOMPUTER DAN TEKNOLOGI MAKLUMAT,System,Category viewed,The user with id '36451' viewed the course category with id '16'.,web,,SKM3203
9/10/2021,Category: FAKULTI SAINS KOMPUTER DAN TEKNOLOGI MAKLUMAT,System,Category viewed,The user with id '36451' viewed the course category with id '16'.,web,,SKR3201
9/10/2021,Category: FAKULTI SAINS KOMPUTER DAN TEKNOLOGI MAKLUMAT,System,Category viewed,The user with id '36451' viewed the course category with id '16'.,web,,SKR3308
9/10/2021,Category: FAKULTI SAINS KOMPUTER DAN TEKNOLOGI MAKLUMAT,System,Category viewed,The user with id '36451' viewed the course category with id '16'.,web,,SSK3101
9/10/2021,Category: FAKULTI SAINS KOMPUTER DAN TEKNOLOGI MAKLUMAT,System,Category viewed,The user with id '36451' viewed the course category with id '16'.,web,,SSE4301
9/10/2021,Category: FAKULTI SAINS KOMPUTER DAN TEKNOLOGI MAKLUMAT,System,Category viewed,The user with id '36451' viewed the course category with id '16'.,web,,SKR3202
